6175000;0,0;0,0;
6200000;0,2;0,0;
6225000;0,4;0,0;
6250000;0,0;0,0;
6275000;0,0;0,0;
6300000;0,0;0,0;
6325000;0,4;0,1;
6350000;0,0;0,0;
6375000;0,1;0,0;
6400000;0,4;0,0;
6425000;0,2;0,0;
6450000;0,2;0,0;
6475000;0,4;0,0;
6500000;0,0;0,0;
6525000;0,0;0,0;
6550000;0,2;0,3;
6575000;0,0;0,0;
6600000;0,0;0,4;
6625000;0,1;0,0;
6650000;0,0;0,0;
6675000;0,2;0,0;
6700000;0,2;0,0;
6725000;0,2;0,0;
6750000;0,3;0,0;
6775000;0,2;0,0;
6800000;0,0;0,0;
6825000;0,2;0,2;
6850000;0,0;0,0;
6875000;0,0;0,0;
6900000;0,0;0,0;
6925000;0,0;0,0;
6950000;0,0;0,0;
6975000;0,0;0,0;
7000000;0,1;0,0;
